Leak_ID,Source_Platform,Leak_Type,Data_Snippet,Risk_Score,Pattern_Matched,Anomaly_Flag,Date_Detected,False_Positive
4074,Pastebin,Payment Info,4699 9078 7847 5298,6,password_env_regex,No,2025-02-03,No
4075,Pastebin,Personal Data,"Name70, email91@example.com",8,credit_card_regex,No,2025-03-18,No
4076,Pastebin,API Key,AIzaSyD6134***,10,username_password,No,2025-07-27,Yes
4077,GitHub,Personal Data,"Name21, email43@example.com",1,email_regex,Yes,2025-03-03,No
4078,Dark Web,Config File,DB_PASSWORD=secret984,7,email_regex,Yes,2025-05-08,Yes
4079,Social Media,Payment Info,4817 2645 3936 1789,10,api_key_regex,Yes,2024-08-17,No
4080,Public Forum,API Key,AIzaSyD5922***,6,password_env_regex,No,2024-10-18,No
4081,Pastebin,Database Dump,db_row_1822,8,username_password,Yes,2025-03-10,Yes
4082,Social Media,Source Code,function test89(){return true;},3,password_env_regex,No,2025-03-04,Yes
4083,GitHub,Personal Data,"Name14, email76@example.com",7,email_regex,Yes,2024-09-02,No
4084,Dark Web,API Key,AIzaSyD1972***,1,email_regex,No,2024-12-29,No
4085,Pastebin,Payment Info,4627 3143 4708 5072,3,credit_card_regex,Yes,2025-04-05,Yes
4086,Dark Web,Source Code,function test97(){return true;},4,username_password,Yes,2025-01-31,Yes
4087,Pastebin,Payment Info,4424 4803 2445 4854,5,api_key_regex,No,2025-04-14,No
4088,Pastebin,Credentials,user910:pass432,1,email_regex,No,2025-03-03,No
4089,Public Forum,Payment Info,4568 3033 6329 6897,6,api_key_regex,No,2025-03-30,No
4090,Pastebin,Database Dump,db_row_6237,2,credit_card_regex,Yes,2024-10-18,Yes
4091,Social Media,Source Code,function test57(){return true;},6,api_key_regex,No,2025-02-22,No
4092,Social Media,API Key,AIzaSyD5044***,7,email_regex,No,2024-11-25,Yes
4093,GitHub,Personal Data,"Name51, email87@example.com",7,password_env_regex,Yes,2025-04-07,No
4094,Pastebin,Database Dump,db_row_7514,5,password_env_regex,Yes,2024-08-30,Yes
4095,Social Media,Source Code,function test72(){return true;},8,credit_card_regex,No,2025-04-19,No
4096,Pastebin,Source Code,function test90(){return true;},10,password_env_regex,No,2024-08-15,No
4097,Pastebin,Source Code,function test46(){return true;},9,credit_card_regex,Yes,2025-05-01,Yes
4098,Social Media,Config File,DB_PASSWORD=secret856,2,api_key_regex,No,2025-05-20,No
4099,Pastebin,Personal Data,"Name10, email99@example.com",10,credit_card_regex,No,2025-06-06,Yes
4100,Social Media,Database Dump,db_row_8226,9,email_regex,Yes,2025-06-08,Yes
4101,Dark Web,Personal Data,"Name85, email88@example.com",1,password_env_regex,No,2024-10-12,Yes
4102,Dark Web,Confidential Document,ConfDoc_9214.pdf,1,credit_card_regex,Yes,2025-01-10,No
4103,Public Forum,Confidential Document,ConfDoc_8925.pdf,5,email_regex,No,2024-10-31,Yes
4104,Social Media,Payment Info,4641 5864 8976 4773,6,api_key_regex,Yes,2024-10-21,Yes
4105,Public Forum,API Key,AIzaSyD9516***,10,credit_card_regex,No,2024-10-01,Yes
4106,Pastebin,Credentials,user529:pass799,5,email_regex,No,2024-12-14,No
4107,Pastebin,Payment Info,4787 5120 8165 3910,7,password_env_regex,No,2025-08-04,Yes
4108,Pastebin,Payment Info,4619 3575 9966 5835,7,api_key_regex,No,2025-05-06,No
4109,Public Forum,Personal Data,"Name19, email97@example.com",10,username_password,No,2025-02-01,Yes
4110,Pastebin,Payment Info,4228 9346 5754 3994,6,username_password,Yes,2024-12-09,Yes
4111,Pastebin,Confidential Document,ConfDoc_9048.pdf,7,credit_card_regex,No,2025-08-11,Yes
4112,Social Media,Source Code,function test96(){return true;},5,email_regex,Yes,2024-09-28,No
4113,Pastebin,Source Code,function test23(){return true;},2,credit_card_regex,No,2025-02-27,Yes
4114,Social Media,Config File,DB_PASSWORD=secret114,3,password_env_regex,No,2025-07-13,No
4115,Dark Web,Credentials,user949:pass436,4,username_password,No,2025-06-27,Yes
4116,Pastebin,API Key,AIzaSyD4050***,6,email_regex,Yes,2024-11-12,No
4117,Social Media,Credentials,user110:pass981,8,credit_card_regex,No,2024-09-02,Yes
4118,Public Forum,Database Dump,db_row_8946,9,api_key_regex,Yes,2024-10-24,Yes
4119,Dark Web,Personal Data,"Name70, email93@example.com",1,email_regex,Yes,2025-01-01,No
4120,Social Media,Payment Info,4526 5039 9047 7708,9,email_regex,Yes,2024-12-28,No
4121,Dark Web,Payment Info,4788 6500 8510 6948,5,password_env_regex,Yes,2025-04-30,Yes
4122,Dark Web,Database Dump,db_row_8315,9,api_key_regex,No,2025-07-20,Yes
4123,Pastebin,Config File,DB_PASSWORD=secret767,3,username_password,No,2025-02-02,Yes
4124,Public Forum,Personal Data,"Name55, email18@example.com",8,credit_card_regex,No,2024-11-01,No
4125,Public Forum,Payment Info,4024 9637 7879 3866,2,password_env_regex,Yes,2024-10-06,No
4126,Pastebin,Credentials,user284:pass384,9,email_regex,No,2024-09-06,Yes
4127,Dark Web,Database Dump,db_row_2026,6,credit_card_regex,Yes,2025-02-24,Yes
4128,Pastebin,API Key,AIzaSyD6622***,5,password_env_regex,Yes,2024-10-18,Yes
4129,Dark Web,Source Code,function test92(){return true;},2,password_env_regex,Yes,2025-05-03,Yes
4130,Social Media,Confidential Document,ConfDoc_5207.pdf,9,password_env_regex,No,2024-08-28,No
4131,GitHub,API Key,AIzaSyD9069***,8,password_env_regex,No,2025-05-09,No
4132,Pastebin,Credentials,user228:pass479,1,api_key_regex,No,2025-05-10,Yes
4133,GitHub,Personal Data,"Name25, email59@example.com",2,credit_card_regex,No,2025-08-02,Yes
4134,Pastebin,API Key,AIzaSyD5589***,10,email_regex,No,2025-04-22,No
4135,Dark Web,Personal Data,"Name20, email15@example.com",2,username_password,No,2024-11-07,No
4136,GitHub,Payment Info,4734 8716 3316 8700,8,api_key_regex,No,2025-07-05,Yes
4137,GitHub,Payment Info,4228 4643 2332 1977,3,username_password,No,2024-08-16,Yes
4138,Social Media,Database Dump,db_row_6721,1,username_password,No,2024-12-03,No
4139,Public Forum,Payment Info,4234 1851 2256 5055,10,password_env_regex,No,2024-11-17,No
4140,Social Media,API Key,AIzaSyD9964***,6,api_key_regex,No,2025-07-15,No
4141,Dark Web,Database Dump,db_row_8143,1,email_regex,Yes,2025-03-02,No
4142,Pastebin,Personal Data,"Name67, email82@example.com",4,username_password,Yes,2024-12-01,No
4143,Pastebin,API Key,AIzaSyD6220***,9,api_key_regex,Yes,2025-04-28,Yes
4144,Public Forum,API Key,AIzaSyD5659***,3,password_env_regex,No,2025-05-29,No
4145,Pastebin,Confidential Document,ConfDoc_4574.pdf,6,credit_card_regex,Yes,2024-09-20,No
4146,Social Media,API Key,AIzaSyD4402***,9,username_password,No,2025-01-20,Yes
4147,Dark Web,Config File,DB_PASSWORD=secret564,8,credit_card_regex,No,2025-07-08,No
4148,GitHub,Config File,DB_PASSWORD=secret674,5,api_key_regex,No,2025-01-10,Yes
4149,Pastebin,API Key,AIzaSyD2814***,2,username_password,No,2025-07-09,No
4150,Social Media,Credentials,user693:pass529,7,username_password,Yes,2025-06-04,No
4151,Dark Web,Database Dump,db_row_9805,9,username_password,No,2025-02-24,Yes
4152,GitHub,Personal Data,"Name78, email96@example.com",7,email_regex,No,2025-06-16,Yes
4153,Public Forum,Source Code,function test51(){return true;},3,username_password,Yes,2025-02-26,Yes
4154,Pastebin,Personal Data,"Name77, email25@example.com",7,email_regex,Yes,2025-03-26,No
4155,GitHub,Config File,DB_PASSWORD=secret721,10,api_key_regex,No,2025-05-16,Yes
4156,Pastebin,Payment Info,4426 3889 7733 9647,9,username_password,No,2024-12-07,Yes
4157,GitHub,Personal Data,"Name96, email95@example.com",7,password_env_regex,Yes,2025-04-08,Yes
4158,Dark Web,Database Dump,db_row_3654,4,password_env_regex,No,2025-01-22,No
4159,Pastebin,Database Dump,db_row_3531,2,api_key_regex,Yes,2024-10-02,No
4160,Dark Web,Database Dump,db_row_3883,6,username_password,No,2024-11-26,No
4161,GitHub,Source Code,function test29(){return true;},8,password_env_regex,No,2025-01-20,Yes
4162,Dark Web,Credentials,user740:pass751,6,password_env_regex,No,2024-12-19,No
4163,Social Media,Confidential Document,ConfDoc_4515.pdf,4,email_regex,No,2024-08-24,Yes
4164,Social Media,Confidential Document,ConfDoc_5636.pdf,3,credit_card_regex,No,2025-02-19,No
4165,Public Forum,Confidential Document,ConfDoc_6482.pdf,5,credit_card_regex,No,2025-02-20,Yes
4166,Dark Web,Confidential Document,ConfDoc_3458.pdf,4,api_key_regex,Yes,2024-11-14,No
4167,Pastebin,Personal Data,"Name94, email38@example.com",5,password_env_regex,No,2024-08-30,No
4168,Dark Web,Personal Data,"Name30, email16@example.com",10,password_env_regex,No,2025-06-24,Yes
4169,Social Media,API Key,AIzaSyD3559***,9,email_regex,Yes,2025-05-05,Yes
4170,Public Forum,Credentials,user232:pass514,3,credit_card_regex,No,2024-11-22,No
4171,Social Media,Database Dump,db_row_5336,1,username_password,No,2024-08-31,No
4172,Public Forum,Credentials,user527:pass102,10,email_regex,Yes,2024-10-15,No
4173,Pastebin,API Key,AIzaSyD1076***,4,email_regex,Yes,2024-09-19,No
4174,Dark Web,Config File,DB_PASSWORD=secret138,6,api_key_regex,No,2025-08-06,No
4175,Public Forum,Personal Data,"Name88, email18@example.com",10,api_key_regex,Yes,2025-05-18,Yes
4176,GitHub,Database Dump,db_row_5802,2,credit_card_regex,Yes,2024-11-16,No
4177,Public Forum,Confidential Document,ConfDoc_9638.pdf,4,username_password,No,2025-05-21,No
4178,Public Forum,API Key,AIzaSyD3338***,7,api_key_regex,Yes,2025-02-10,No
4179,Dark Web,Personal Data,"Name63, email90@example.com",8,email_regex,Yes,2025-07-29,Yes
4180,GitHub,Source Code,function test13(){return true;},10,email_regex,No,2024-08-27,Yes
4181,Public Forum,Config File,DB_PASSWORD=secret403,3,api_key_regex,Yes,2024-11-30,Yes
4182,Pastebin,Database Dump,db_row_9019,7,username_password,No,2024-11-25,Yes
4183,Social Media,Source Code,function test46(){return true;},6,email_regex,No,2025-04-01,No
4184,Public Forum,Source Code,function test77(){return true;},7,email_regex,No,2024-09-10,No
4185,Social Media,Database Dump,db_row_7045,5,email_regex,Yes,2024-09-20,No
4186,Social Media,Database Dump,db_row_6754,2,credit_card_regex,No,2024-10-18,Yes
4187,Social Media,Source Code,function test47(){return true;},6,credit_card_regex,Yes,2025-03-27,Yes
4188,Dark Web,API Key,AIzaSyD2699***,5,password_env_regex,Yes,2024-10-07,No
4189,Social Media,Source Code,function test51(){return true;},9,password_env_regex,Yes,2024-11-12,Yes
4190,GitHub,Credentials,user376:pass402,9,api_key_regex,No,2025-03-17,No
4191,Social Media,Payment Info,4013 3673 5695 7621,9,api_key_regex,No,2025-01-06,No
4192,Pastebin,Credentials,user869:pass478,3,credit_card_regex,Yes,2025-06-17,No
4193,Social Media,API Key,AIzaSyD7254***,3,password_env_regex,Yes,2025-02-26,Yes
4194,Public Forum,Confidential Document,ConfDoc_3152.pdf,6,credit_card_regex,Yes,2024-10-09,No
4195,GitHub,Payment Info,4175 1412 5472 5206,2,username_password,Yes,2025-07-23,No
4196,Dark Web,Credentials,user182:pass520,6,credit_card_regex,No,2025-01-11,Yes
4197,Pastebin,API Key,AIzaSyD3538***,10,credit_card_regex,Yes,2025-03-29,Yes
4198,Pastebin,Config File,DB_PASSWORD=secret679,2,username_password,No,2025-05-15,Yes
4199,Dark Web,Credentials,user593:pass762,7,credit_card_regex,No,2024-10-23,No
4200,Pastebin,Source Code,function test63(){return true;},4,email_regex,Yes,2024-10-01,No
4201,Social Media,Credentials,user851:pass827,9,email_regex,No,2025-01-03,Yes
4202,Dark Web,Personal Data,"Name24, email61@example.com",7,password_env_regex,Yes,2024-10-08,No
4203,Public Forum,Config File,DB_PASSWORD=secret520,1,email_regex,Yes,2024-09-11,Yes
4204,Public Forum,API Key,AIzaSyD2826***,1,password_env_regex,No,2024-11-17,Yes
4205,Social Media,API Key,AIzaSyD9731***,1,password_env_regex,No,2025-02-26,Yes
4206,GitHub,Database Dump,db_row_1442,7,credit_card_regex,Yes,2025-03-07,No
4207,Dark Web,Database Dump,db_row_7123,1,credit_card_regex,Yes,2025-07-23,No
4208,Social Media,Confidential Document,ConfDoc_1814.pdf,6,api_key_regex,No,2025-02-04,Yes
4209,GitHub,Source Code,function test54(){return true;},10,api_key_regex,Yes,2025-06-15,No
4210,Dark Web,Database Dump,db_row_6670,4,password_env_regex,Yes,2024-12-18,Yes
4211,Social Media,Confidential Document,ConfDoc_7837.pdf,3,password_env_regex,No,2025-07-03,No
4212,Social Media,Confidential Document,ConfDoc_6597.pdf,5,api_key_regex,No,2024-10-04,Yes
4213,Dark Web,Personal Data,"Name99, email21@example.com",8,credit_card_regex,No,2025-08-08,No
4214,Pastebin,Confidential Document,ConfDoc_4174.pdf,6,api_key_regex,Yes,2025-05-28,No
4215,Dark Web,Personal Data,"Name93, email62@example.com",1,password_env_regex,Yes,2024-10-22,Yes
4216,Public Forum,API Key,AIzaSyD5616***,10,password_env_regex,Yes,2025-03-22,Yes
4217,Public Forum,API Key,AIzaSyD7333***,2,credit_card_regex,No,2024-10-10,No
4218,Social Media,Payment Info,4513 7153 3906 3627,9,credit_card_regex,No,2024-09-25,No
4219,Social Media,Credentials,user784:pass778,9,email_regex,Yes,2024-09-08,No
4220,Public Forum,Source Code,function test27(){return true;},9,password_env_regex,Yes,2025-07-16,Yes
4221,Pastebin,Payment Info,4065 7674 5622 8450,8,username_password,Yes,2025-06-15,No
4222,Social Media,API Key,AIzaSyD1150***,9,credit_card_regex,Yes,2024-12-09,Yes
4223,GitHub,Personal Data,"Name42, email12@example.com",8,credit_card_regex,No,2025-04-07,No
4224,Social Media,Credentials,user600:pass421,8,username_password,Yes,2024-08-20,No
4225,Pastebin,API Key,AIzaSyD1988***,4,credit_card_regex,No,2025-02-22,No
4226,Social Media,Source Code,function test94(){return true;},6,email_regex,Yes,2025-05-18,No
4227,Pastebin,Config File,DB_PASSWORD=secret390,2,api_key_regex,No,2024-10-29,No
4228,GitHub,Payment Info,4716 9000 8950 8482,8,api_key_regex,Yes,2025-02-11,Yes
4229,Pastebin,API Key,AIzaSyD3689***,6,credit_card_regex,Yes,2024-11-02,Yes
4230,GitHub,Payment Info,4393 8955 5561 7198,3,credit_card_regex,Yes,2024-09-06,Yes
4231,GitHub,Source Code,function test81(){return true;},8,credit_card_regex,No,2025-04-01,No
4232,Public Forum,Payment Info,4557 3601 3067 4286,9,credit_card_regex,No,2025-06-20,Yes
4233,Social Media,Credentials,user922:pass900,1,username_password,No,2025-02-05,No
4234,GitHub,Confidential Document,ConfDoc_8328.pdf,9,credit_card_regex,Yes,2025-05-16,Yes
4235,Public Forum,Credentials,user819:pass450,8,credit_card_regex,No,2024-12-02,Yes
4236,GitHub,Personal Data,"Name79, email42@example.com",2,username_password,No,2024-09-10,No
4237,Pastebin,Config File,DB_PASSWORD=secret534,7,api_key_regex,No,2025-03-14,No
4238,Social Media,Confidential Document,ConfDoc_4691.pdf,8,password_env_regex,Yes,2025-05-05,Yes
4239,GitHub,Confidential Document,ConfDoc_5685.pdf,7,credit_card_regex,No,2025-02-26,No
4240,Social Media,Source Code,function test80(){return true;},4,email_regex,No,2025-05-15,No
4241,Dark Web,Database Dump,db_row_2335,8,username_password,Yes,2025-03-07,No
4242,GitHub,Credentials,user357:pass963,8,password_env_regex,Yes,2025-08-11,No
4243,GitHub,Database Dump,db_row_6993,5,email_regex,No,2025-03-28,Yes
4244,Pastebin,API Key,AIzaSyD9885***,5,username_password,No,2025-06-29,Yes
4245,Social Media,Credentials,user561:pass227,9,email_regex,No,2025-06-23,No
4246,Public Forum,Payment Info,4086 5166 7757 7788,7,api_key_regex,No,2025-07-24,No
4247,Social Media,API Key,AIzaSyD3687***,5,password_env_regex,No,2025-03-05,Yes
4248,Dark Web,Credentials,user111:pass805,6,password_env_regex,No,2024-12-05,No
4249,GitHub,Credentials,user746:pass248,5,username_password,No,2024-11-17,No
4250,Social Media,Database Dump,db_row_3374,8,email_regex,Yes,2024-12-28,No
4251,Social Media,Personal Data,"Name40, email57@example.com",2,api_key_regex,Yes,2024-10-05,Yes
4252,GitHub,Credentials,user114:pass911,8,username_password,Yes,2025-02-04,No
4253,Social Media,Config File,DB_PASSWORD=secret699,10,password_env_regex,Yes,2024-10-26,No
4254,Public Forum,Confidential Document,ConfDoc_3612.pdf,7,username_password,Yes,2025-06-14,Yes
4255,Pastebin,Personal Data,"Name90, email34@example.com",10,credit_card_regex,No,2025-06-18,Yes
4256,GitHub,API Key,AIzaSyD6320***,7,credit_card_regex,No,2025-02-17,Yes
4257,GitHub,Personal Data,"Name44, email75@example.com",5,password_env_regex,Yes,2024-08-26,No
4258,Dark Web,Source Code,function test62(){return true;},6,password_env_regex,Yes,2025-03-27,Yes
4259,Social Media,Database Dump,db_row_4164,5,username_password,No,2024-11-02,No
4260,Pastebin,Source Code,function test98(){return true;},8,api_key_regex,No,2025-01-02,No
4261,Dark Web,Payment Info,4711 3894 1692 5621,10,password_env_regex,No,2024-10-09,No
4262,Dark Web,Personal Data,"Name66, email75@example.com",1,credit_card_regex,No,2025-03-11,Yes
4263,Social Media,Credentials,user280:pass454,7,api_key_regex,Yes,2024-11-23,No
4264,GitHub,Source Code,function test38(){return true;},10,api_key_regex,Yes,2025-03-06,No
4265,GitHub,Confidential Document,ConfDoc_6708.pdf,10,credit_card_regex,Yes,2024-12-25,Yes
4266,GitHub,Confidential Document,ConfDoc_1406.pdf,4,email_regex,Yes,2024-10-20,Yes
4267,Public Forum,Database Dump,db_row_1084,5,password_env_regex,Yes,2025-07-13,Yes
4268,Social Media,Confidential Document,ConfDoc_4780.pdf,10,credit_card_regex,Yes,2025-03-07,Yes
4269,Social Media,Payment Info,4453 2102 5272 3213,8,credit_card_regex,No,2025-02-28,Yes
4270,Social Media,Database Dump,db_row_5607,6,email_regex,No,2025-03-23,No
4271,Social Media,Database Dump,db_row_9939,6,email_regex,Yes,2025-05-02,No
4272,Social Media,Database Dump,db_row_4040,9,username_password,Yes,2025-05-29,Yes
4273,Dark Web,Config File,DB_PASSWORD=secret563,7,password_env_regex,No,2025-01-11,Yes
4274,Public Forum,Confidential Document,ConfDoc_3079.pdf,4,credit_card_regex,Yes,2025-03-14,No
4275,GitHub,Source Code,function test11(){return true;},7,api_key_regex,No,2025-01-31,No
4276,Pastebin,Confidential Document,ConfDoc_4294.pdf,4,credit_card_regex,No,2025-01-16,Yes
4277,Social Media,Credentials,user327:pass239,9,api_key_regex,Yes,2024-11-05,No
4278,Social Media,Database Dump,db_row_8816,6,api_key_regex,Yes,2025-06-05,No
4279,Pastebin,Personal Data,"Name93, email76@example.com",3,email_regex,No,2024-11-23,No
4280,GitHub,Source Code,function test73(){return true;},7,credit_card_regex,Yes,2024-11-27,Yes
4281,Dark Web,API Key,AIzaSyD4983***,2,username_password,Yes,2025-01-19,No
4282,Public Forum,Confidential Document,ConfDoc_5571.pdf,2,username_password,Yes,2025-06-28,Yes
4283,Pastebin,Credentials,user140:pass871,10,email_regex,No,2024-08-30,No
4284,Social Media,Database Dump,db_row_7121,5,credit_card_regex,Yes,2025-01-23,Yes
4285,Social Media,Source Code,function test38(){return true;},6,username_password,No,2025-02-20,No
4286,GitHub,API Key,AIzaSyD9188***,1,credit_card_regex,No,2024-09-09,Yes
4287,Pastebin,Source Code,function test35(){return true;},5,username_password,No,2025-01-15,No
4288,Dark Web,Personal Data,"Name37, email35@example.com",3,username_password,No,2024-10-02,Yes
4289,Pastebin,Credentials,user848:pass661,1,username_password,Yes,2024-11-26,Yes
4290,Dark Web,Credentials,user403:pass482,2,password_env_regex,Yes,2025-08-01,No
4291,Social Media,Payment Info,4679 9072 6924 8079,8,password_env_regex,Yes,2024-10-21,No
